2025-09-26 10:22:24,Amazon,,"[110, 1058, 103, 1036, 45, 917, 124, 1035]",
2025-09-26 10:22:24,Amazon,,"[1070, 408, 1090, 508, 1464, 425, 1436, 320]",
2025-09-26 10:22:25,Amazon,,"[1034, 420, 1051, 525, 1430, 443, 1402, 335]",
2025-09-26 10:22:25,Amazon,,"[1024, 417, 1044, 522, 1419, 441, 1394, 332]",
2025-09-26 10:22:25,Amazon,,"[1016, 420, 1035, 524, 1413, 444, 1386, 336]",
2025-09-26 10:22:25,Amazon,,"[1006, 427, 1027, 529, 1392, 448, 1372, 339]",
2025-09-26 10:22:25,Amazon,,"[1017, 434, 1034, 536, 1402, 459, 1377, 352]",
2025-09-26 10:22:26,Amazon,,"[1016, 438, 1034, 539, 1402, 462, 1376, 357]",
2025-09-26 10:22:26,Amazon,,"[858, 477, 859, 477, 858, 477, 858, 477]",
2025-09-26 10:22:26,Amazon,,"[1002, 428, 1019, 532, 1383, 458, 1362, 350]",
2025-09-26 10:22:26,Amazon,,"[990, 433, 1006, 533, 1374, 458, 1345, 355]",
2025-09-26 10:22:27,Amazon,,"[1495, 335, 1494, 336, 1495, 335, 1495, 335]",
2025-09-26 10:22:27,Amazon,,"[404, 65, 430, 64, 390, 94, 428, 105]",
2025-09-26 10:22:27,Adidas,,"[766, 481, 750, 403, 2636, 10424, 753, 416]",
2025-09-26 10:22:27,Amazon,,"[897, 393, 937, 455, 949, 410, 1041, 549]",
2025-09-26 10:22:27,Amazon,,"[170, 682, 209, 398, 510, -59, 308, 301]",
2025-09-26 10:22:28,Amazon,,"[499, 703, 499, 702, 499, 704, 499, 702]",
2025-09-26 10:22:28,Amazon,,"[416, 560, 379, 484, 453, 446, 405, 516]",
2025-09-26 10:22:28,Amazon,,"[408, 520, 403, 533, 409, 519, 410, 524]",
2025-09-26 10:22:28,Amazon,,"[173, -80, 500, 701, 437, 586, 3594, 5944]",
2025-09-26 10:22:28,Adidas,,"[19763, 9883, 3077, 1708, 1340, 1248, 8402, 4067]",
2025-09-26 10:22:29,Amazon,,"[1075, 677, 1078, 686, 1064, 681, 1075, 687]",
